Date,ACN,ADBE,AMD,AKAM,APH,ADI,ANSS,AAPL,AMAT,ANET,ADSK,AVGO,CDNS,CDW,CSCO,CTSH,GLW,CRWD,ENPH,EPAM,FFIV,FICO,FSLR,FTNT,IT,GEN,GDDY,HPE,HPQ,IBM,INTC,INTU,JBL,JNPR,KEYS,KLAC,LRCX,MCHP,MU,MSFT,MPWR,MSI,NTAP,NVDA,NXPI,ON,ORCL,PANW,PTC,QRVO,QCOM,ROP,CRM,STX,NOW,SWKS,SMCI,SNPS,TEL,TDY,TER,TXN,TRMB,TYL,VRSN,WDC,ZBRA
3/13/17,20.41666667,45.81679389,#N/A,37.25139665,25.74712644,26.2559727,30.93311037,13.87065868,17.87755102,38.77624619,#NAME?,#N/A,35.52112676,20.42745098,15.88717949,22.05905512,7.484272851,#N/A,#N/A,34.57526882,26.04423489,30.10606061,#N/A,165.4945055,43.81584081,#N/A,#N/A,12.32608696,10.37931034,13.38607442,17.18957346,38.96044158,31.6619089,18.14446228,16.80721799,14.30545455,19.4352518,172.1685454,44.10714286,26.1092437,65.544,25.34862385,34.32727273,43.32170543,#N/A,29.6744186,20.28095238,#N/A,#N/A,#N/A,20.38414634,28.47278383,292.962963,22.32163743,#N/A,15.76302677,24.33417194,33.1,12.09328306,22.86245353,#N/A,21.39882698,57.98076923,50.44876325,22.17784257,#N/A,#N/A
3/14/17,20.41666667,45.81679389,#N/A,37.25139665,25.74712644,26.2559727,30.93311037,13.87065868,17.87755102,38.77624619,#NAME?,#N/A,35.52112676,20.42745098,15.88717949,22.05905512,7.484272851,#N/A,#N/A,34.57526882,26.04423489,30.10606061,#N/A,165.4945055,43.81584081,#N/A,#N/A,12.32608696,10.37931034,13.38607442,17.18957346,38.96044158,31.6619089,18.14446228,16.80721799,14.30545455,19.4352518,172.1685454,44.10714286,26.1092437,65.544,25.34862385,34.32727273,43.32170543,#N/A,29.6744186,20.28095238,#N/A,#N/A,#N/A,20.38414634,28.47278383,292.962963,22.32163743,#N/A,15.76302677,24.33417194,33.1,12.09328306,22.86245353,#N/A,21.39882698,57.98076923,50.44876325,22.17784257,#N/A,#N/A
3/15/17,20.41666667,45.81679389,#N/A,37.25139665,25.74712644,26.2559727,30.93311037,13.87065868,17.87755102,38.77624619,#NAME?,#N/A,35.52112676,20.42745098,15.88717949,22.05905512,7.484272851,#N/A,#N/A,34.57526882,26.04423489,30.10606061,#N/A,165.4945055,43.81584081,#N/A,#N/A,12.32608696,10.37931034,13.38607442,17.18957346,38.96044158,31.6619089,18.14446228,16.80721799,14.30545455,19.4352518,172.1685454,44.10714286,26.1092437,65.544,25.34862385,34.32727273,43.32170543,#N/A,29.6744186,20.28095238,#N/A,#N/A,#N/A,20.38414634,28.47278383,292.962963,22.32163743,#N/A,15.76302677,24.33417194,33.1,12.09328306,22.86245353,#N/A,21.39882698,57.98076923,50.44876325,22.17784257,#N/A,#N/A
3/16/17,20.41666667,45.81679389,#N/A,37.25139665,25.74712644,26.2559727,30.93311037,13.87065868,17.87755102,38.77624619,#NAME?,#N/A,35.52112676,20.42745098,15.88717949,22.05905512,7.484272851,#N/A,#N/A,34.57526882,26.04423489,30.10606061,#N/A,165.4945055,43.81584081,#N/A,#N/A,12.32608696,10.37931034,13.38607442,17.18957346,38.96044158,31.6619089,18.14446228,16.80721799,14.30545455,19.4352518,172.1685454,44.10714286,26.1092437,65.544,25.34862385,34.32727273,43.32170543,#N/A,29.6744186,20.28095238,#N/A,#N/A,#N/A,20.38414634,28.47278383,292.962963,22.32163743,#N/A,15.76302677,24.33417194,33.1,12.09328306,22.86245353,#N/A,21.39882698,57.98076923,50.44876325,22.17784257,#N/A,#N/A
3/17/17,20.41666667,45.81679389,#N/A,37.25139665,25.74712644,26.2559727,30.93311037,13.87065868,17.87755102,38.77624619,#NAME?,#N/A,35.52112676,20.42745098,15.88717949,22.05905512,7.484272851,#N/A,#N/A,34.57526882,26.04423489,30.10606061,#N/A,165.4945055,43.81584081,#N/A,#N/A,12.32608696,10.37931034,13.38607442,17.18957346,38.96044158,31.6619089,18.14446228,16.80721799,14.30545455,19.4352518,172.1685454,44.10714286,26.1092437,65.544,25.34862385,34.32727273,43.32170543,#N/A,29.6744186,20.28095238,#N/A,#N/A,#N/A,20.38414634,28.47278383,292.962963,22.32163743,#N/A,15.76302677,24.33417194,33.1,12.09328306,22.86245353,#N/A,21.39882698,57.98076923,50.44876325,22.17784257,#N/A,#N/A
3/20/17,20.41666667,45.81679389,#N/A,37.25139665,25.74712644,26.2559727,30.93311037,13.87065868,17.87755102,38.77624619,#NAME?,#N/A,35.52112676,20.42745098,15.88717949,22.05905512,7.484272851,#N/A,#N/A,34.57526882,26.04423489,30.10606061,#N/A,165.4945055,43.81584081,#N/A,#N/A,12.32608696,10.37931034,13.38607442,17.18957346,38.96044158,31.6619089,18.14446228,16.80721799,14.30545455,19.4352518,172.1685454,44.10714286,26.1092437,65.544,25.34862385,34.32727273,43.32170543,#N/A,29.6744186,20.28095238,#N/A,#N/A,#N/A,20.38414634,28.47278383,292.962963,22.32163743,#N/A,15.76302677,24.33417194,33.1,12.09328306,22.86245353,#N/A,21.39882698,57.98076923,50.44876325,22.17784257,#N/A,#N/A
3/21/17,20.41666667,45.81679389,#N/A,37.25139665,25.74712644,26.2559727,30.93311037,13.87065868,17.87755102,38.77624619,#NAME?,#N/A,35.52112676,20.42745098,15.88717949,22.05905512,7.484272851,#N/A,#N/A,34.57526882,26.04423489,30.10606061,#N/A,165.4945055,43.81584081,#N/A,#N/A,12.32608696,10.37931034,13.38607442,17.18957346,38.96044158,31.6619089,18.14446228,16.80721799,14.30545455,19.4352518,172.1685454,44.10714286,26.1092437,65.544,25.34862385,34.32727273,43.32170543,#N/A,29.6744186,20.28095238,#N/A,#N/A,#N/A,20.38414634,28.47278383,292.962963,22.32163743,#N/A,15.76302677,24.33417194,33.1,12.09328306,22.86245353,#N/A,21.39882698,57.98076923,50.44876325,22.17784257,#N/A,#N/A
3/22/17,20.41666667,45.81679389,#N/A,37.25139665,25.74712644,26.2559727,30.93311037,13.87065868,17.87755102,38.77624619,#NAME?,#N/A,35.52112676,20.42745098,15.88717949,22.05905512,7.484272851,#N/A,#N/A,34.57526882,26.04423489,30.10606061,#N/A,165.4945055,43.81584081,#N/A,#N/A,12.32608696,10.37931034,13.38607442,17.18957346,38.96044158,31.6619089,18.14446228,16.80721799,14.30545455,19.4352518,172.1685454,44.10714286,26.1092437,65.544,25.34862385,34.32727273,43.32170543,#N/A,29.6744186,20.28095238,#N/A,#N/A,#N/A,20.38414634,28.47278383,292.962963,22.32163743,#N/A,15.76302677,24.33417194,33.1,12.09328306,22.86245353,#N/A,21.39882698,57.98076923,50.44876325,22.17784257,#N/A,#N/A
3/23/17,20.41666667,45.81679389,#N/A,37.25139665,25.74712644,26.2559727,30.93311037,13.87065868,17.87755102,38.77624619,#NAME?,#N/A,35.52112676,20.42745098,15.88717949,22.05905512,7.484272851,#N/A,#N/A,34.57526882,26.04423489,30.10606061,#N/A,165.4945055,43.81584081,#N/A,#N/A,12.32608696,10.37931034,13.38607442,17.18957346,38.96044158,31.6619089,18.14446228,16.80721799,14.30545455,19.4352518,172.1685454,44.10714286,26.1092437,65.544,25.34862385,34.32727273,43.32170543,#N/A,29.6744186,20.28095238,#N/A,#N/A,#N/A,20.38414634,28.47278383,292.962963,22.32163743,#N/A,15.76302677,24.33417194,33.1,12.09328306,22.86245353,#N/A,21.39882698,57.98076923,50.44876325,22.17784257,#N/A,#N/A
3/24/17,20.41666667,45.81679389,#N/A,37.25139665,25.74712644,26.2559727,30.93311037,13.87065868,17.87755102,38.77624619,#NAME?,#N/A,35.52112676,20.42745098,15.88717949,22.05905512,7.484272851,#N/A,#N/A,34.57526882,26.04423489,30.10606061,#N/A,165.4945055,43.81584081,#N/A,#N/A,12.32608696,10.37931034,13.38607442,17.18957346,38.96044158,31.6619089,18.14446228,16.80721799,14.30545455,19.4352518,172.1685454,44.10714286,26.1092437,65.544,25.34862385,34.32727273,43.32170543,#N/A,29.6744186,20.28095238,#N/A,#N/A,#N/A,20.38414634,28.47278383,292.962963,22.32163743,#N/A,15.76302677,24.33417194,33.1,12.09328306,22.86245353,#N/A,21.39882698,57.98076923,50.44876325,22.17784257,#N/A,#N/A
3/27/17,20.41666667,45.81679389,#N/A,37.25139665,25.74712644,26.2559727,30.93311037,13.87065868,17.87755102,38.77624619,#NAME?,#N/A,35.52112676,20.42745098,15.88717949,22.05905512,7.484272851,#N/A,#N/A,34.57526882,26.04423489,30.10606061,#N/A,165.4945055,43.81584081,#N/A,#N/A,12.32608696,10.37931034,13.38607442,17.18957346,38.96044158,31.6619089,18.14446228,16.80721799,14.30545455,19.4352518,172.1685454,44.10714286,26.1092437,65.544,25.34862385,34.32727273,43.32170543,#N/A,29.6744186,20.28095238,#N/A,#N/A,#N/A,20.38414634,28.47278383,292.962963,22.32163743,#N/A,15.76302677,24.33417194,33.1,12.09328306,22.86245353,#N/A,21.39882698,57.98076923,50.44876325,22.17784257,#N/A,#N/A
3/28/17,20.41666667,45.81679389,#N/A,37.25139665,25.74712644,26.2559727,30.93311037,13.87065868,17.87755102,38.77624619,#NAME?,#N/A,35.52112676,20.42745098,15.88717949,22.05905512,7.484272851,#N/A,#N/A,34.57526882,26.04423489,30.10606061,#N/A,165.4945055,43.81584081,#N/A,#N/A,12.32608696,10.37931034,13.38607442,17.18957346,38.96044158,31.6619089,18.14446228,16.80721799,14.30545455,19.4352518,172.1685454,44.10714286,26.1092437,65.544,25.34862385,34.32727273,43.32170543,#N/A,29.6744186,20.28095238,#N/A,#N/A,#N/A,20.38414634,28.47278383,292.962963,22.32163743,#N/A,15.76302677,24.33417194,33.1,12.09328306,22.86245353,#N/A,21.39882698,57.98076923,50.44876325,22.17784257,#N/A,#N/A
3/29/17,20.41666667,45.81679389,#N/A,37.25139665,25.74712644,26.2559727,30.93311037,13.87065868,17.87755102,38.77624619,#NAME?,#N/A,35.52112676,20.42745098,15.88717949,22.05905512,7.484272851,#N/A,#N/A,34.57526882,26.04423489,30.10606061,#N/A,165.4945055,43.81584081,#N/A,#N/A,12.32608696,10.37931034,13.38607442,17.18957346,38.96044158,31.6619089,18.14446228,16.80721799,14.30545455,19.4352518,172.1685454,44.10714286,26.1092437,65.544,25.34862385,34.32727273,43.32170543,#N/A,29.6744186,20.28095238,#N/A,#N/A,#N/A,20.38414634,28.47278383,292.962963,22.32163743,#N/A,15.76302677,24.33417194,33.1,12.09328306,22.86245353,#N/A,21.39882698,57.98076923,50.44876325,22.17784257,#N/A,#N/A
3/30/17,20.41666667,45.81679389,#N/A,37.25139665,25.74712644,26.2559727,30.93311037,13.87065868,17.87755102,38.77624619,#NAME?,#N/A,35.52112676,20.42745098,15.88717949,22.05905512,7.484272851,#N/A,#N/A,34.57526882,26.04423489,30.10606061,#N/A,165.4945055,43.81584081,#N/A,#N/A,12.32608696,10.37931034,13.38607442,17.18957346,38.96044158,31.6619089,18.14446228,16.80721799,14.30545455,19.4352518,172.1685454,44.10714286,26.1092437,65.544,25.34862385,34.32727273,43.32170543,#N/A,29.6744186,20.28095238,#N/A,#N/A,#N/A,20.38414634,28.47278383,292.962963,22.32163743,#N/A,15.76302677,24.33417194,33.1,12.09328306,22.86245353,#N/A,21.39882698,57.98076923,50.44876325,22.17784257,#N/A,#N/A
3/31/17,20.41666667,45.81679389,#N/A,33.16666667,25.23758865,26.2559727,34.58576052,16.80233918,17.87755102,42.96154346,#NAME?,#N/A,39.95927717,23.57916241,15.88717949,21.74167154,7.368191245,#N/A,#N/A,40.85032726,24.26021407,32.07711443,#N/A,166.7391304,49.16010379,#N/A,#N/A,12.32608696,10.37931034,14.31742691,15.6826087,38.96044158,31.6619089,17.36011478,16.80721799,15.87145242,16.25892857,116.1889764,44.10714286,25.23371648,69.00944103,23.79664385,34.32727273,43.32170543,23.05122483,29.78846154,20.28095238,#N/A,#N/A,#N/A,18.97333333,31.86574074,292.962963,18.90123457,#N/A,20.16713321,22.21345952,33.1,12.90417503,24.74755382,#N/A,21.83197832,50.80952381,48.27435425,24.53802817,#N/A,#N/A
4/3/17,20.41666667,45.81679389,#N/A,33.16666667,25.23758865,26.2559727,34.58576052,16.80233918,17.87755102,42.96154346,#NAME?,#N/A,39.95927717,23.57916241,15.88717949,21.74167154,7.368191245,#N/A,#N/A,40.85032726,24.26021407,32.07711443,#N/A,166.7391304,49.16010379,#N/A,#N/A,12.32608696,10.37931034,14.31742691,15.6826087,38.96044158,31.6619089,17.36011478,16.80721799,15.87145242,16.25892857,116.1889764,44.10714286,25.23371648,69.00944103,23.79664385,34.32727273,43.32170543,23.05122483,29.78846154,20.28095238,#N/A,#N/A,#N/A,18.97333333,31.86574074,292.962963,18.90123457,#N/A,20.16713321,22.21345952,33.1,12.90417503,24.74755382,#N/A,21.83197832,50.80952381,48.27435425,24.53802817,#N/A,#N/A
4/4/17,20.41666667,45.81679389,#N/A,33.16666667,25.23758865,26.2559727,34.58576052,16.80233918,17.87755102,42.96154346,#NAME?,#N/A,39.95927717,23.57916241,15.88717949,21.74167154,7.368191245,#N/A,#N/A,40.85032726,24.26021407,32.07711443,#N/A,166.7391304,49.16010379,#N/A,#N/A,12.32608696,10.37931034,14.31742691,15.6826087,38.96044158,31.6619089,17.36011478,16.80721799,15.87145242,16.25892857,116.1889764,44.10714286,25.23371648,69.00944103,23.79664385,34.32727273,43.32170543,23.05122483,29.78846154,20.28095238,#N/A,#N/A,#N/A,18.97333333,31.86574074,292.962963,18.90123457,#N/A,20.16713321,22.21345952,33.1,12.90417503,24.74755382,#N/A,21.83197832,50.80952381,48.27435425,24.53802817,#N/A,#N/A
4/5/17,20.41666667,45.81679389,#N/A,33.16666667,25.23758865,26.2559727,34.58576052,16.80233918,17.87755102,42.96154346,#NAME?,#N/A,39.95927717,23.57916241,15.88717949,21.74167154,7.368191245,#N/A,#N/A,40.85032726,24.26021407,32.07711443,#N/A,166.7391304,49.16010379,#N/A,#N/A,12.32608696,10.37931034,14.31742691,15.6826087,38.96044158,31.6619089,17.36011478,16.80721799,15.87145242,16.25892857,116.1889764,44.10714286,25.23371648,69.00944103,23.79664385,34.32727273,43.32170543,23.05122483,29.78846154,20.28095238,#N/A,#N/A,#N/A,18.97333333,31.86574074,292.962963,18.90123457,#N/A,20.16713321,22.21345952,33.1,12.90417503,24.74755382,#N/A,21.83197832,50.80952381,48.27435425,24.53802817,#N/A,#N/A
4/6/17,20.41666667,45.81679389,#N/A,33.16666667,25.23758865,26.2559727,34.58576052,16.80233918,17.87755102,42.96154346,#NAME?,#N/A,39.95927717,23.57916241,15.88717949,21.74167154,7.368191245,#N/A,#N/A,40.85032726,24.26021407,32.07711443,#N/A,166.7391304,49.16010379,#N/A,#N/A,12.32608696,10.37931034,14.31742691,15.6826087,38.96044158,31.6619089,17.36011478,16.80721799,15.87145242,16.25892857,116.1889764,44.10714286,25.23371648,69.00944103,23.79664385,34.32727273,43.32170543,23.05122483,29.78846154,20.28095238,#N/A,#N/A,#N/A,18.97333333,31.86574074,292.962963,18.90123457,#N/A,20.16713321,22.21345952,33.1,12.90417503,24.74755382,#N/A,21.83197832,50.80952381,48.27435425,24.53802817,#N/A,#N/A
4/7/17,20.41666667,45.81679389,#N/A,33.16666667,25.23758865,26.2559727,34.58576052,16.80233918,17.87755102,42.96154346,#NAME?,#N/A,39.95927717,23.57916241,15.88717949,21.74167154,7.368191245,#N/A,#N/A,40.85032726,24.26021407,32.07711443,#N/A,166.7391304,49.16010379,#N/A,#N/A,12.32608696,10.37931034,14.31742691,15.6826087,38.96044158,31.6619089,17.36011478,16.80721799,15.87145242,16.25892857,116.1889764,44.10714286,25.23371648,69.00944103,23.79664385,34.32727273,43.32170543,23.05122483,29.78846154,20.28095238,#N/A,#N/A,#N/A,18.97333333,31.86574074,292.962963,18.90123457,#N/A,20.16713321,22.21345952,33.1,12.90417503,24.74755382,#N/A,21.83197832,50.80952381,48.27435425,24.53802817,#N/A,#N/A
4/10/17,20.41666667,45.81679389,#N/A,33.16666667,25.23758865,26.2559727,34.58576052,16.80233918,17.87755102,42.96154346,#NAME?,#N/A,39.95927717,23.57916241,15.88717949,21.74167154,7.368191245,#N/A,#N/A,40.85032726,24.26021407,32.07711443,#N/A,166.7391304,49.16010379,#N/A,#N/A,12.32608696,10.37931034,14.31742691,15.6826087,38.96044158,31.6619089,17.36011478,16.80721799,15.87145242,16.25892857,116.1889764,44.10714286,25.23371648,69.00944103,23.79664385,34.32727273,43.32170543,23.05122483,29.78846154,20.28095238,#N/A,#N/A,#N/A,18.97333333,31.86574074,292.962963,18.90123457,#N/A,20.16713321,22.21345952,33.1,12.90417503,24.74755382,#N/A,21.83197832,50.80952381,48.27435425,24.53802817,#N/A,#N/A
4/11/17,20.41666667,45.81679389,#N/A,33.16666667,25.23758865,26.2559727,34.58576052,16.80233918,17.87755102,42.96154346,#NAME?,#N/A,39.95927717,23.57916241,15.88717949,21.74167154,7.368191245,#N/A,#N/A,40.85032726,24.26021407,32.07711443,#N/A,166.7391304,49.16010379,#N/A,#N/A,12.32608696,10.37931034,14.31742691,15.6826087,38.96044158,31.6619089,17.36011478,16.80721799,15.87145242,16.25892857,116.1889764,44.10714286,25.23371648,69.00944103,23.79664385,34.32727273,43.32170543,23.05122483,29.78846154,20.28095238,#N/A,#N/A,#N/A,18.97333333,31.86574074,292.962963,18.90123457,#N/A,20.16713321,22.21345952,33.1,12.90417503,24.74755382,#N/A,21.83197832,50.80952381,48.27435425,24.53802817,#N/A,#N/A
4/12/17,20.41666667,45.81679389,#N/A,33.16666667,25.23758865,26.2559727,34.58576052,16.80233918,17.87755102,42.96154346,#NAME?,#N/A,39.95927717,23.57916241,15.88717949,21.74167154,7.368191245,#N/A,#N/A,40.85032726,24.26021407,32.07711443,#N/A,166.7391304,49.16010379,#N/A,#N/A,12.32608696,10.37931034,14.31742691,15.6826087,38.96044158,31.6619089,17.36011478,16.80721799,15.87145242,16.25892857,116.1889764,44.10714286,25.23371648,69.00944103,23.79664385,34.32727273,43.32170543,23.05122483,29.78846154,20.28095238,#N/A,#N/A,#N/A,18.97333333,31.86574074,292.962963,18.90123457,#N/A,20.16713321,22.21345952,33.1,12.90417503,24.74755382,#N/A,21.83197832,50.80952381,48.27435425,24.53802817,#N/A,#N/A
4/13/17,20.41666667,45.81679389,#N/A,33.16666667,25.23758865,26.2559727,34.58576052,16.80233918,17.87755102,42.96154346,#NAME?,#N/A,39.95927717,23.57916241,15.88717949,21.74167154,7.368191245,#N/A,#N/A,40.85032726,24.26021407,32.07711443,#N/A,166.7391304,49.16010379,#N/A,#N/A,12.32608696,10.37931034,14.31742691,15.6826087,38.96044158,31.6619089,17.36011478,16.80721799,15.87145242,16.25892857,116.1889764,44.10714286,25.23371648,69.00944103,23.79664385,34.32727273,43.32170543,23.05122483,29.78846154,20.28095238,#N/A,#N/A,#N/A,18.97333333,31.86574074,292.962963,18.90123457,#N/A,20.16713321,22.21345952,33.1,12.90417503,24.74755382,#N/A,21.83197832,50.80952381,48.27435425,24.53802817,#N/A,#N/A
4/17/17,20.41666667,45.81679389,#N/A,33.16666667,25.23758865,26.2559727,34.58576052,16.80233918,17.87755102,42.96154346,#NAME?,#N/A,39.95927717,23.57916241,15.88717949,21.74167154,7.368191245,#N/A,#N/A,40.85032726,24.26021407,32.07711443,#N/A,166.7391304,49.16010379,#N/A,#N/A,12.32608696,10.37931034,14.31742691,15.6826087,38.96044158,31.6619089,17.36011478,16.80721799,15.87145242,16.25892857,116.1889764,44.10714286,25.23371648,69.00944103,23.79664385,34.32727273,43.32170543,23.05122483,29.78846154,20.28095238,#N/A,#N/A,#N/A,18.97333333,31.86574074,292.962963,18.90123457,#N/A,20.16713321,22.21345952,33.1,12.90417503,24.74755382,#N/A,21.83197832,50.80952381,48.27435425,24.53802817,#N/A,#N/A
4/18/17,20.41666667,45.81679389,#N/A,33.16666667,25.23758865,26.2559727,34.58576052,16.80233918,17.87755102,42.96154346,#NAME?,#N/A,39.95927717,23.57916241,15.88717949,21.74167154,7.368191245,#N/A,#N/A,40.85032726,24.26021407,32.07711443,#N/A,166.7391304,49.16010379,#N/A,#N/A,12.32608696,10.37931034,14.31742691,15.6826087,38.96044158,31.6619089,17.36011478,16.80721799,15.87145242,16.25892857,116.1889764,44.10714286,25.23371648,69.00944103,23.79664385,34.32727273,43.32170543,23.05122483,29.78846154,20.28095238,#N/A,#N/A,#N/A,18.97333333,31.86574074,292.962963,18.90123457,#N/A,20.16713321,22.21345952,33.1,12.90417503,24.74755382,#N/A,21.83197832,50.80952381,48.27435425,24.53802817,#N/A,#N/A
4/19/17,20.41666667,45.81679389,#N/A,33.16666667,25.23758865,26.2559727,34.58576052,16.80233918,17.87755102,42.96154346,#NAME?,#N/A,39.95927717,23.57916241,15.88717949,21.74167154,7.368191245,#N/A,#N/A,40.85032726,24.26021407,32.07711443,#N/A,166.7391304,49.16010379,#N/A,#N/A,12.32608696,10.37931034,14.31742691,15.6826087,38.96044158,31.6619089,17.36011478,16.80721799,15.87145242,16.25892857,116.1889764,44.10714286,25.23371648,69.00944103,23.79664385,34.32727273,43.32170543,23.05122483,29.78846154,20.28095238,#N/A,#N/A,#N/A,18.97333333,31.86574074,292.962963,18.90123457,#N/A,20.16713321,22.21345952,33.1,12.90417503,24.74755382,#N/A,21.83197832,50.80952381,48.27435425,24.53802817,#N/A,#N/A
4/20/17,20.41666667,45.81679389,#N/A,33.16666667,25.23758865,26.2559727,34.58576052,16.80233918,17.87755102,42.96154346,#NAME?,#N/A,39.95927717,23.57916241,15.88717949,21.74167154,7.368191245,#N/A,#N/A,40.85032726,24.26021407,32.07711443,#N/A,166.7391304,49.16010379,#N/A,#N/A,12.32608696,10.37931034,14.31742691,15.6826087,38.96044158,31.6619089,17.36011478,16.80721799,15.87145242,16.25892857,116.1889764,44.10714286,25.23371648,69.00944103,23.79664385,34.32727273,43.32170543,23.05122483,29.78846154,20.28095238,#N/A,#N/A,#N/A,18.97333333,31.86574074,292.962963,18.90123457,#N/A,20.16713321,22.21345952,33.1,12.90417503,24.74755382,#N/A,21.83197832,50.80952381,48.27435425,24.53802817,#N/A,#N/A
4/21/17,20.41666667,45.81679389,#N/A,33.16666667,25.23758865,26.2559727,34.58576052,16.80233918,17.87755102,42.96154346,#NAME?,#N/A,39.95927717,23.57916241,15.88717949,21.74167154,7.368191245,#N/A,#N/A,40.85032726,24.26021407,32.07711443,#N/A,166.7391304,49.16010379,#N/A,#N/A,12.32608696,10.37931034,14.31742691,15.6826087,38.96044158,31.6619089,17.36011478,16.80721799,15.87145242,16.25892857,116.1889764,44.10714286,25.23371648,69.00944103,23.79664385,34.32727273,43.32170543,23.05122483,29.78846154,20.28095238,#N/A,#N/A,#N/A,18.97333333,31.86574074,292.962963,18.90123457,#N/A,20.16713321,22.21345952,33.1,12.90417503,24.74755382,#N/A,21.83197832,50.80952381,48.27435425,24.53802817,#N/A,#N/A
4/24/17,20.41666667,45.81679389,#N/A,33.16666667,25.23758865,26.2559727,34.58576052,16.80233918,17.87755102,42.96154346,#NAME?,#N/A,39.95927717,23.57916241,15.88717949,21.74167154,7.368191245,#N/A,#N/A,40.85032726,24.26021407,32.07711443,#N/A,166.7391304,49.16010379,#N/A,#N/A,12.32608696,10.37931034,14.31742691,15.6826087,38.96044158,31.6619089,17.36011478,16.80721799,15.87145242,16.25892857,116.1889764,44.10714286,25.23371648,69.00944103,23.79664385,34.32727273,43.32170543,23.05122483,29.78846154,20.28095238,#N/A,#N/A,#N/A,18.97333333,31.86574074,292.962963,18.90123457,#N/A,20.16713321,22.21345952,33.1,12.90417503,24.74755382,#N/A,21.83197832,50.80952381,48.27435425,24.53802817,#N/A,#N/A
4/25/17,20.41666667,45.81679389,#N/A,33.16666667,25.23758865,26.2559727,34.58576052,16.80233918,17.87755102,42.96154346,#NAME?,#N/A,39.95927717,23.57916241,15.88717949,21.74167154,7.368191245,#N/A,#N/A,40.85032726,24.26021407,32.07711443,#N/A,166.7391304,49.16010379,#N/A,#N/A,12.32608696,10.37931034,14.31742691,15.6826087,38.96044158,31.6619089,17.36011478,16.80721799,15.87145242,16.25892857,116.1889764,44.10714286,25.23371648,69.00944103,23.79664385,34.32727273,43.32170543,23.05122483,29.78846154,20.28095238,#N/A,#N/A,#N/A,18.97333333,31.86574074,292.962963,18.90123457,#N/A,20.16713321,22.21345952,33.1,12.90417503,24.74755382,#N/A,21.83197832,50.80952381,48.27435425,24.53802817,#N/A,#N/A
4/26/17,20.41666667,45.81679389,#N/A,33.16666667,25.23758865,26.2559727,34.58576052,16.80233918,17.87755102,42.96154346,#NAME?,#N/A,39.95927717,23.57916241,15.88717949,21.74167154,7.368191245,#N/A,#N/A,40.85032726,24.26021407,32.07711443,#N/A,166.7391304,49.16010379,#N/A,#N/A,12.32608696,10.37931034,14.31742691,15.6826087,38.96044158,31.6619089,17.36011478,16.80721799,15.87145242,16.25892857,116.1889764,44.10714286,25.23371648,69.00944103,23.79664385,34.32727273,43.32170543,23.05122483,29.78846154,20.28095238,#N/A,#N/A,#N/A,18.97333333,31.86574074,292.962963,18.90123457,#N/A,20.16713321,22.21345952,33.1,12.90417503,24.74755382,#N/A,21.83197832,50.80952381,48.27435425,24.53802817,#N/A,#N/A
4/27/17,20.41666667,45.81679389,#N/A,33.16666667,25.23758865,26.2559727,34.58576052,16.80233918,17.87755102,42.96154346,#NAME?,#N/A,39.95927717,23.57916241,15.88717949,21.74167154,7.368191245,#N/A,#N/A,40.85032726,24.26021407,32.07711443,#N/A,166.7391304,49.16010379,#N/A,#N/A,12.32608696,10.37931034,14.31742691,15.6826087,38.96044158,31.6619089,17.36011478,16.80721799,15.87145242,16.25892857,116.1889764,44.10714286,25.23371648,69.00944103,23.79664385,34.32727273,43.32170543,23.05122483,29.78846154,20.28095238,#N/A,#N/A,#N/A,18.97333333,31.86574074,292.962963,18.90123457,#N/A,20.16713321,22.21345952,33.1,12.90417503,24.74755382,#N/A,21.83197832,50.80952381,48.27435425,24.53802817,#N/A,#N/A
4/28/17,20.41666667,45.81679389,#N/A,33.16666667,25.23758865,28.75471698,34.58576052,16.80233918,16.71193416,42.96154346,#NAME?,#N/A,39.95927717,23.57916241,17.12060302,21.74167154,7.368191245,#N/A,#N/A,40.85032726,24.26021407,32.07711443,#N/A,166.7391304,49.16010379,#N/A,#N/A,14.44186047,13.25352113,14.31742691,15.6826087,35.95921884,31.6619089,17.36011478,19.021242,15.87145242,16.25892857,116.1889764,44.10714286,25.23371648,69.00944103,23.79664385,22.01657459,34.53642384,23.05122483,29.78846154,20.28095238,#N/A,#N/A,#N/A,18.97333333,31.86574074,407.3793756,18.90123457,#N/A,20.16713321,22.21345952,41.17318436,12.90417503,24.74755382,#N/A,21.83197832,50.80952381,48.27435425,24.53802817,#N/A,#N/A
5/1/17,20.41666667,45.81679389,#N/A,33.16666667,25.23758865,28.75471698,34.58576052,16.80233918,16.71193416,42.96154346,#NAME?,#N/A,39.95927717,23.57916241,17.12060302,21.74167154,7.368191245,#N/A,#N/A,40.85032726,24.26021407,32.07711443,#N/A,166.7391304,49.16010379,#N/A,#N/A,14.44186047,13.25352113,14.31742691,15.6826087,35.95921884,31.6619089,17.36011478,19.021242,15.87145242,16.25892857,116.1889764,44.10714286,25.23371648,69.00944103,23.79664385,22.01657459,34.53642384,23.05122483,29.78846154,20.28095238,#N/A,#N/A,#N/A,18.97333333,31.86574074,407.3793756,18.90123457,#N/A,20.16713321,22.21345952,41.17318436,12.90417503,24.74755382,#N/A,21.83197832,50.80952381,48.27435425,24.53802817,#N/A,#N/A
